Author Name|Coauthor Name|Year|Title|Type
Paolo Prinetto|Liviu Miclea|2005|Agent-based test and repair of distributed systems.|article
Paolo Prinetto|Szilárd Enyedi|2005|Agent-based test and repair of distributed systems.|article
Paolo Prinetto|Alfredo Benso|2005|Agent-based test and repair of distributed systems.|article
Alfredo Benso|Liviu Miclea|2005|Agent-based test and repair of distributed systems.|article
Alfredo Benso|Szilárd Enyedi|2005|Agent-based test and repair of distributed systems.|article
Alfredo Benso|Paolo Prinetto|2005|Agent-based test and repair of distributed systems.|article
Bary S. R. Pradelski|H. Peyton Young|2012|Learning efficient Nash equilibria in distributed systems.|article
H. Peyton Young|Bary S. R. Pradelski|2012|Learning efficient Nash equilibria in distributed systems.|article
Dariusz Ucinski|Maciej Patan|2007|D-optimal design of a monitoring network for parameter estimation of distributed systems.|article
Maciej Patan|Dariusz Ucinski|2007|D-optimal design of a monitoring network for parameter estimation of distributed systems.|article
Hasina Abdu|Hanan Lutfiyya|2003|A model for efficient configuration of management agents in distributed systems.|article
Hasina Abdu|Michael A. Bauer|2003|A model for efficient configuration of management agents in distributed systems.|article
Hanan Lutfiyya|Hasina Abdu|2003|A model for efficient configuration of management agents in distributed systems.|article
Hanan Lutfiyya|Michael A. Bauer|2003|A model for efficient configuration of management agents in distributed systems.|article
Michael A. Bauer|Hasina Abdu|2003|A model for efficient configuration of management agents in distributed systems.|article
Michael A. Bauer|Hanan Lutfiyya|2003|A model for efficient configuration of management agents in distributed systems.|article
Olivia Das|C. Murray Woodside|2004|Analyzing the effectiveness of fault-management architectures in layered distributed systems.|article
C. Murray Woodside|Olivia Das|2004|Analyzing the effectiveness of fault-management architectures in layered distributed systems.|article
Mohamed Ould-Khaoua|Hamid Sarbazi-Azad|2005|Performance modeling and evaluation of high-performance parallel and distributed systems.|article
Mohamed Ould-Khaoua|Mohammad S. Obaidat|2005|Performance modeling and evaluation of high-performance parallel and distributed systems.|article
Hamid Sarbazi-Azad|Mohamed Ould-Khaoua|2005|Performance modeling and evaluation of high-performance parallel and distributed systems.|article
Hamid Sarbazi-Azad|Mohammad S. Obaidat|2005|Performance modeling and evaluation of high-performance parallel and distributed systems.|article
Mohammad S. Obaidat|Mohamed Ould-Khaoua|2005|Performance modeling and evaluation of high-performance parallel and distributed systems.|article
Mohammad S. Obaidat|Hamid Sarbazi-Azad|2005|Performance modeling and evaluation of high-performance parallel and distributed systems.|article
Ahmed M. Mohamed|Lester Lipsky|2005|Modeling parallel and distributed systems with finite workloads.|article
Ahmed M. Mohamed|Reda A. Ammar|2005|Modeling parallel and distributed systems with finite workloads.|article
Lester Lipsky|Ahmed M. Mohamed|2005|Modeling parallel and distributed systems with finite workloads.|article
Lester Lipsky|Reda A. Ammar|2005|Modeling parallel and distributed systems with finite workloads.|article
Reda A. Ammar|Ahmed M. Mohamed|2005|Modeling parallel and distributed systems with finite workloads.|article
Reda A. Ammar|Lester Lipsky|2005|Modeling parallel and distributed systems with finite workloads.|article
Adnan K. Shaout|Patrick McAuliffe|2000|Fuzzy load balancing in an industrial distributed system for job scheduling.|article
Patrick McAuliffe|Adnan K. Shaout|2000|Fuzzy load balancing in an industrial distributed system for job scheduling.|article
Iosif Legrand|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Iosif Legrand|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Harvey B. Newman|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ramiro Voicu|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Catalin Cirstoiu|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Costin Grigoras|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Ciprian Dobre|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Adrian Muraru|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alexandru Costan|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
M. Dediu|Corina Stratan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Iosif Legrand|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Harvey B. Newman|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Ramiro Voicu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Catalin Cirstoiu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Costin Grigoras|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Ciprian Dobre|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Adrian Muraru|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|Alexandru Costan|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Corina Stratan|M. Dediu|2009|MonALISA: An agent based, dynamic service system to monitor, control and optimize distributed systems.|article
Alberto Montresor|Guszti Eiben|2012|Extreme distributed systems: from large scale to complexity.|article
Alberto Montresor|Maarten van Steen|2012|Extreme distributed systems: from large scale to complexity.|article
Guszti Eiben|Alberto Montresor|2012|Extreme distributed systems: from large scale to complexity.|article
Guszti Eiben|Maarten van Steen|2012|Extreme distributed systems: from large scale to complexity.|article
Maarten van Steen|Alberto Montresor|2012|Extreme distributed systems: from large scale to complexity.|article
Maarten van Steen|Guszti Eiben|2012|Extreme distributed systems: from large scale to complexity.|article
P. J. Monardo|T. Boutell|1994|A distributed system for two-dimensional gel analysis.|article
P. J. Monardo|J. I. Garrels|1994|A distributed system for two-dimensional gel analysis.|article
P. J. Monardo|G. I. Latter|1994|A distributed system for two-dimensional gel analysis.|article
T. Boutell|P. J. Monardo|1994|A distributed system for two-dimensional gel analysis.|article
T. Boutell|J. I. Garrels|1994|A distributed system for two-dimensional gel analysis.|article
T. Boutell|G. I. Latter|1994|A distributed system for two-dimensional gel analysis.|article
J. I. Garrels|P. J. Monardo|1994|A distributed system for two-dimensional gel analysis.|article
J. I. Garrels|T. Boutell|1994|A distributed system for two-dimensional gel analysis.|article
J. I. Garrels|G. I. Latter|1994|A distributed system for two-dimensional gel analysis.|article
G. I. Latter|P. J. Monardo|1994|A distributed system for two-dimensional gel analysis.|article
G. I. Latter|T. Boutell|1994|A distributed system for two-dimensional gel analysis.|article
G. I. Latter|J. I. Garrels|1994|A distributed system for two-dimensional gel analysis.|article
Youssef Qaraai|Abdes Samed Bernoussi|2010|Protector control: Extension to a class of nonlinear distributed systems.|article
Abdes Samed Bernoussi|Youssef Qaraai|2010|Protector control: Extension to a class of nonlinear distributed systems.|article
Larbi Afifi|El Mostafa Magri|2010|Weak and exact domination in distributed systems.|article
Larbi Afifi|Abdelhaq El Jai|2010|Weak and exact domination in distributed systems.|article
El Mostafa Magri|Larbi Afifi|2010|Weak and exact domination in distributed systems.|article
El Mostafa Magri|Abdelhaq El Jai|2010|Weak and exact domination in distributed systems.|article
Abdelhaq El Jai|Larbi Afifi|2010|Weak and exact domination in distributed systems.|article
Abdelhaq El Jai|El Mostafa Magri|2010|Weak and exact domination in distributed systems.|article
Hamid Sarbazi-Azad|Mohamed Ould-Khaoua|2006|Performance evaluation of communication networks for parallel and distributed systems.|article
Hamid Sarbazi-Azad|Albert Y. Zomaya|2006|Performance evaluation of communication networks for parallel and distributed systems.|article
Mohamed Ould-Khaoua|Hamid Sarbazi-Azad|2006|Performance evaluation of communication networks for parallel and distributed systems.|article
Mohamed Ould-Khaoua|Albert Y. Zomaya|2006|Performance evaluation of communication networks for parallel and distributed systems.|article
Albert Y. Zomaya|Hamid Sarbazi-Azad|2006|Performance evaluation of communication networks for parallel and distributed systems.|article
Albert Y. Zomaya|Mohamed Ould-Khaoua|2006|Performance evaluation of communication networks for parallel and distributed systems.|article
Alessia Gualandris|Simon Portegies Zwart|2007|Performance analysis of direct N-body algorithms for astrophysical simulations on distributed systems.|article
Alessia Gualandris|Alfredo Tirado-Ramos|2007|Performance analysis of direct N-body algorithms for astrophysical simulations on distributed systems.|article
Simon Portegies Zwart|Alessia Gualandris|2007|Performance analysis of direct N-body algorithms for astrophysical simulations on distributed systems.|article
Simon Portegies Zwart|Alfredo Tirado-Ramos|2007|Performance analysis of direct N-body algorithms for astrophysical simulations on distributed systems.|article
Alfredo Tirado-Ramos|Alessia Gualandris|2007|Performance analysis of direct N-body algorithms for astrophysical simulations on distributed systems.|article
Alfredo Tirado-Ramos|Simon Portegies Zwart|2007|Performance analysis of direct N-body algorithms for astrophysical simulations on distributed systems.|article
Walfredo Cirne|Francisco Vilar Brasileiro|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Walfredo Cirne|Daniel Paranhos da Silva|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Walfredo Cirne|Luís Fabrício Wanderley Góes|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Walfredo Cirne|William Voorsluys|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Francisco Vilar Brasileiro|Walfredo Cirne|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Francisco Vilar Brasileiro|Daniel Paranhos da Silva|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Francisco Vilar Brasileiro|Luís Fabrício Wanderley Góes|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Francisco Vilar Brasileiro|William Voorsluys|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Daniel Paranhos da Silva|Walfredo Cirne|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Daniel Paranhos da Silva|Francisco Vilar Brasileiro|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Daniel Paranhos da Silva|Luís Fabrício Wanderley Góes|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Daniel Paranhos da Silva|William Voorsluys|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Luís Fabrício Wanderley Góes|Walfredo Cirne|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Luís Fabrício Wanderley Góes|Francisco Vilar Brasileiro|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Luís Fabrício Wanderley Góes|Daniel Paranhos da Silva|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Luís Fabrício Wanderley Góes|William Voorsluys|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
William Voorsluys|Walfredo Cirne|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
William Voorsluys|Francisco Vilar Brasileiro|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
William Voorsluys|Daniel Paranhos da Silva|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
William Voorsluys|Luís Fabrício Wanderley Góes|2007|On the efficacy, efficiency and emergent behavior of task replication in large distributed systems.|article
Jacek Blazewicz|Klaus H. Ecker|2000|New trends on scheduling in parallel and distributed systems.|article
Jacek Blazewicz|Tao Yang|2000|New trends on scheduling in parallel and distributed systems.|article
Klaus H. Ecker|Jacek Blazewicz|2000|New trends on scheduling in parallel and distributed systems.|article
Klaus H. Ecker|Tao Yang|2000|New trends on scheduling in parallel and distributed systems.|article
Tao Yang|Jacek Blazewicz|2000|New trends on scheduling in parallel and distributed systems.|article
Tao Yang|Klaus H. Ecker|2000|New trends on scheduling in parallel and distributed systems.|article
Lalit Kumar Awasthi|Manoj Misra|2010|A weighted checkpointing protocol for mobile distributed systems.|article
Lalit Kumar Awasthi|Ramesh C. Joshi|2010|A weighted checkpointing protocol for mobile distributed systems.|article
Manoj Misra|Lalit Kumar Awasthi|2010|A weighted checkpointing protocol for mobile distributed systems.|article
Manoj Misra|Ramesh C. Joshi|2010|A weighted checkpointing protocol for mobile distributed systems.|article
Ramesh C. Joshi|Lalit Kumar Awasthi|2010|A weighted checkpointing protocol for mobile distributed systems.|article
Ramesh C. Joshi|Manoj Misra|2010|A weighted checkpointing protocol for mobile distributed systems.|article
Irina Rish|Mark Brodie|2005|Adaptive diagnosis in distributed systems.|article
Irina Rish|Sheng Ma|2005|Adaptive diagnosis in distributed systems.|article
Irina Rish|Natalia Odintsova|2005|Adaptive diagnosis in distributed systems.|article
Irina Rish|Alina Beygelzimer|2005|Adaptive diagnosis in distributed systems.|article
Irina Rish|Genady Grabarnik|2005|Adaptive diagnosis in distributed systems.|article
Irina Rish|Karina Hernandez|2005|Adaptive diagnosis in distributed systems.|article
Mark Brodie|Irina Rish|2005|Adaptive diagnosis in distributed systems.|article
Mark Brodie|Sheng Ma|2005|Adaptive diagnosis in distributed systems.|article
Mark Brodie|Natalia Odintsova|2005|Adaptive diagnosis in distributed systems.|article
Mark Brodie|Alina Beygelzimer|2005|Adaptive diagnosis in distributed systems.|article
Mark Brodie|Genady Grabarnik|2005|Adaptive diagnosis in distributed systems.|article
Mark Brodie|Karina Hernandez|2005|Adaptive diagnosis in distributed systems.|article
Sheng Ma|Irina Rish|2005|Adaptive diagnosis in distributed systems.|article
Sheng Ma|Mark Brodie|2005|Adaptive diagnosis in distributed systems.|article
Sheng Ma|Natalia Odintsova|2005|Adaptive diagnosis in distributed systems.|article
Sheng Ma|Alina Beygelzimer|2005|Adaptive diagnosis in distributed systems.|article
Sheng Ma|Genady Grabarnik|2005|Adaptive diagnosis in distributed systems.|article
Sheng Ma|Karina Hernandez|2005|Adaptive diagnosis in distributed systems.|article
Natalia Odintsova|Irina Rish|2005|Adaptive diagnosis in distributed systems.|article
Natalia Odintsova|Mark Brodie|2005|Adaptive diagnosis in distributed systems.|article
Natalia Odintsova|Sheng Ma|2005|Adaptive diagnosis in distributed systems.|article
Natalia Odintsova|Alina Beygelzimer|2005|Adaptive diagnosis in distributed systems.|article
Natalia Odintsova|Genady Grabarnik|2005|Adaptive diagnosis in distributed systems.|article
Natalia Odintsova|Karina Hernandez|2005|Adaptive diagnosis in distributed systems.|article
Alina Beygelzimer|Irina Rish|2005|Adaptive diagnosis in distributed systems.|article
Alina Beygelzimer|Mark Brodie|2005|Adaptive diagnosis in distributed systems.|article
Alina Beygelzimer|Sheng Ma|2005|Adaptive diagnosis in distributed systems.|article
Alina Beygelzimer|Natalia Odintsova|2005|Adaptive diagnosis in distributed systems.|article
Alina Beygelzimer|Genady Grabarnik|2005|Adaptive diagnosis in distributed systems.|article
Alina Beygelzimer|Karina Hernandez|2005|Adaptive diagnosis in distributed systems.|article
Genady Grabarnik|Irina Rish|2005|Adaptive diagnosis in distributed systems.|article
Genady Grabarnik|Mark Brodie|2005|Adaptive diagnosis in distributed systems.|article
Genady Grabarnik|Sheng Ma|2005|Adaptive diagnosis in distributed systems.|article
Genady Grabarnik|Natalia Odintsova|2005|Adaptive diagnosis in distributed systems.|article
Genady Grabarnik|Alina Beygelzimer|2005|Adaptive diagnosis in distributed systems.|article
Genady Grabarnik|Karina Hernandez|2005|Adaptive diagnosis in distributed systems.|article
Karina Hernandez|Irina Rish|2005|Adaptive diagnosis in distributed systems.|article
Karina Hernandez|Mark Brodie|2005|Adaptive diagnosis in distributed systems.|article
Karina Hernandez|Sheng Ma|2005|Adaptive diagnosis in distributed systems.|article
Karina Hernandez|Natalia Odintsova|2005|Adaptive diagnosis in distributed systems.|article
Karina Hernandez|Alina Beygelzimer|2005|Adaptive diagnosis in distributed systems.|article
Karina Hernandez|Genady Grabarnik|2005|Adaptive diagnosis in distributed systems.|article
D. Koulopoulos|K. Papoutsis|2002|PLEIADES: An Internet-based parallel/distributed system.|article
D. Koulopoulos|George Goulas|2002|PLEIADES: An Internet-based parallel/distributed system.|article
D. Koulopoulos|Efthymios Housos|2002|PLEIADES: An Internet-based parallel/distributed system.|article
K. Papoutsis|D. Koulopoulos|2002|PLEIADES: An Internet-based parallel/distributed system.|article
K. Papoutsis|George Goulas|2002|PLEIADES: An Internet-based parallel/distributed system.|article
K. Papoutsis|Efthymios Housos|2002|PLEIADES: An Internet-based parallel/distributed system.|article
George Goulas|D. Koulopoulos|2002|PLEIADES: An Internet-based parallel/distributed system.|article
George Goulas|K. Papoutsis|2002|PLEIADES: An Internet-based parallel/distributed system.|article
George Goulas|Efthymios Housos|2002|PLEIADES: An Internet-based parallel/distributed system.|article
Efthymios Housos|D. Koulopoulos|2002|PLEIADES: An Internet-based parallel/distributed system.|article
Efthymios Housos|K. Papoutsis|2002|PLEIADES: An Internet-based parallel/distributed system.|article
Efthymios Housos|George Goulas|2002|PLEIADES: An Internet-based parallel/distributed system.|article
Shu-Ching Chen|Sneh Gulati|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shu-Ching Chen|Shahid Hamid|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shu-Ching Chen|Xin Huang|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shu-Ching Chen|Lin Luo|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shu-Ching Chen|Nirva Morisseau-Leroy|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shu-Ching Chen|Mark D. Powell|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shu-Ching Chen|Chengjun Zhan|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shu-Ching Chen|Chengcui Zhang|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Shu-Ching Chen|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Shahid Hamid|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Xin Huang|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Lin Luo|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Nirva Morisseau-Leroy|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Mark D. Powell|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Chengjun Zhan|2004|A Web-based distributed system for hurricane occurrence projection.|article
Sneh Gulati|Chengcui Zhang|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Shu-Ching Chen|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Sneh Gulati|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Xin Huang|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Lin Luo|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Nirva Morisseau-Leroy|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Mark D. Powell|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Chengjun Zhan|2004|A Web-based distributed system for hurricane occurrence projection.|article
Shahid Hamid|Chengcui Zhang|2004|A Web-based distributed system for hurricane occurrence projection.|article
Xin Huang|Shu-Ching Chen|2004|A Web-based distributed system for hurricane occurrence projection.|article
Xin Huang|Sneh Gulati|2004|A Web-based distributed system for hurricane occurrence projection.|article
Xin Huang|Shahid Hamid|2004|A Web-based distributed system for hurricane occurrence projection.|article
Xin Huang|Lin Luo|2004|A Web-based distributed system for hurricane occurrence projection.|article
